xtype	sim_id	trial	strategy	p
discrete	56	18	1	0.0
discrete	56	18	2	0.0
discrete	56	18	3	1.0
discrete	56	19	0	0.0
discrete	56	19	1	0.0
discrete	56	19	2	0.0
discrete	56	19	3	1.0
discrete	56	20	0	0.0
discrete	56	20	1	0.0
discrete	56	20	2	0.0
discrete	56	20	3	1.0
discrete	56	21	0	0.0
discrete	56	21	1	0.0
discrete	56	21	2	0.0
discrete	56	21	3	1.0
discrete	56	22	0	0.0
discrete	56	22	1	0.0
discrete	56	22	2	0.0
discrete	56	22	3	1.0
discrete	56	23	0	0.0
discrete	56	23	1	0.0
discrete	56	23	2	0.0
discrete	56	23	3	1.0
discrete	56	24	0	0.0
discrete	56	24	1	0.0
discrete	56	24	2	0.0
discrete	56	24	3	1.0
discrete	57	0	0	0.0
discrete	57	0	1	0.0
discrete	57	0	2	1.0
discrete	57	0	3	0.0
discrete	57	1	0	0.0
discrete	57	1	1	0.0
discrete	57	1	2	1.0
discrete	57	1	3	0.0
discrete	57	2	0	0.0
discrete	57	2	1	0.0
discrete	57	2	2	1.0
discrete	57	2	3	0.0
discrete	57	3	0	0.0
discrete	57	3	1	0.0
discrete	57	3	2	1.0
discrete	57	3	3	0.0
discrete	57	4	0	0.0
discrete	57	4	1	0.0
discrete	57	4	2	1.0
discrete	57	4	3	0.0
discrete	57	5	0	0.0
discrete	57	5	1	0.0
discrete	57	5	2	0.0
discrete	57	5	3	1.0
discrete	57	6	0	0.0
discrete	57	6	1	0.0
discrete	57	6	2	0.0
discrete	57	6	3	1.0
discrete	57	7	0	0.0
discrete	57	7	1	0.0
discrete	57	7	2	0.0
discrete	57	7	3	1.0
discrete	57	8	0	0.0
discrete	57	8	1	0.0
discrete	57	8	2	0.0
discrete	57	8	3	1.0
discrete	57	9	0	0.0
discrete	57	9	1	0.0
discrete	57	9	2	0.0
discrete	57	9	3	1.0
discrete	57	10	0	0.0
discrete	57	10	1	0.0
discrete	57	10	2	0.0
discrete	57	10	3	1.0
discrete	57	11	0	0.0
discrete	57	11	1	0.0
discrete	57	11	2	0.0
discrete	57	11	3	1.0
discrete	57	12	0	0.0
discrete	57	12	1	0.0
discrete	57	12	2	0.0
discrete	57	12	3	1.0
discrete	57	13	0	0.0
discrete	57	13	1	0.0
discrete	57	13	2	0.0
discrete	57	13	3	1.0
discrete	57	14	0	0.0
discrete	57	14	1	0.0
discrete	57	14	2	0.0
discrete	57	14	3	1.0
discrete	57	15	0	0.0
discrete	57	15	1	0.0
discrete	57	15	2	0.0
discrete	57	15	3	1.0
discrete	57	16	0	0.0
discrete	57	16	1	0.0
discrete	57	16	2	0.0
discrete	57	16	3	1.0
discrete	57	17	0	0.0
discrete	57	17	1	0.0
discrete	57	17	2	0.0
discrete	57	17	3	1.0
discrete	57	18	0	0.0
discrete	57	18	1	0.0
discrete	57	18	2	0.0
discrete	57	18	3	1.0
discrete	57	19	0	0.0
discrete	57	19	1	0.0
discrete	57	19	2	0.0
discrete	57	19	3	1.0
discrete	57	20	0	0.0
discrete	57	20	1	0.0
discrete	57	20	2	0.0
discrete	57	20	3	1.0
discrete	57	21	0	0.0
discrete	57	21	1	0.0
discrete	57	21	2	0.0
discrete	57	21	3	1.0
discrete	57	22	0	0.0
discrete	57	22	1	0.0
discrete	57	22	2	0.0
discrete	57	22	3	1.0
discrete	57	23	0	0.0
discrete	57	23	1	0.0
discrete	57	23	2	0.0
discrete	57	23	3	1.0
discrete	57	24	0	0.0
discrete	57	24	1	0.0
discrete	57	24	2	0.0
discrete	57	24	3	1.0
discrete	58	0	0	1.0
discrete	58	0	1	0.0
discrete	58	0	2	0.0
discrete	58	0	3	0.0
discrete	58	1	0	0.0
discrete	58	1	1	1.0
discrete	58	1	2	0.0
discrete	58	1	3	0.0
discrete	58	2	0	0.0
discrete	58	2	1	0.0
discrete	58	2	2	1.0
discrete	58	2	3	0.0
discrete	58	3	0	0.0
discrete	58	3	1	0.0
discrete	58	3	2	1.0
discrete	58	3	3	0.0
discrete	58	4	0	0.0
discrete	58	4	1	0.0
discrete	58	4	2	1.0
discrete	58	4	3	0.0
discrete	58	5	0	0.0
discrete	58	5	1	0.0
discrete	58	5	2	1.0
discrete	58	5	3	0.0
discrete	58	6	0	0.0
discrete	58	6	1	0.0
discrete	58	6	2	1.0
discrete	58	6	3	0.0
discrete	58	7	0	0.0
discrete	58	7	1	0.0
discrete	58	7	2	1.0
discrete	58	7	3	0.0
discrete	58	8	0	0.0
discrete	58	8	1	0.0
discrete	58	8	2	1.0
discrete	58	8	3	0.0
discrete	58	9	0	0.0
discrete	58	9	1	0.0
discrete	58	9	2	1.0
discrete	58	9	3	0.0
discrete	58	10	0	0.0
discrete	58	10	1	0.0
discrete	58	10	2	1.0
discrete	58	10	3	0.0
discrete	58	11	0	0.0
discrete	58	11	1	0.0
discrete	58	11	2	1.0
discrete	58	11	3	0.0
discrete	58	12	0	0.0
discrete	58	12	1	0.0
discrete	58	12	2	1.0
discrete	58	12	3	0.0
discrete	58	13	0	0.0
discrete	58	13	1	0.0
discrete	58	13	2	1.0
discrete	58	13	3	0.0
discrete	58	14	0	0.0
discrete	58	14	1	0.0
discrete	58	14	2	0.0
discrete	58	14	3	1.0
discrete	58	15	0	0.0
discrete	58	15	1	0.0
discrete	58	15	2	0.0
discrete	58	15	3	1.0
discrete	58	16	0	0.0
discrete	58	16	1	0.0
discrete	58	16	2	0.0
discrete	58	16	3	1.0
discrete	58	17	0	0.0
discrete	58	17	1	0.0
discrete	58	17	2	0.0
discrete	58	17	3	1.0
discrete	58	18	0	0.0
discrete	58	18	1	0.0
discrete	58	18	2	0.0
discrete	58	18	3	1.0
discrete	58	19	0	0.0
discrete	58	19	1	0.0
discrete	58	19	2	0.0
discrete	58	19	3	1.0
discrete	58	20	0	0.0
discrete	58	20	1	0.0
discrete	58	20	2	0.0
discrete	58	20	3	1.0
discrete	58	21	0	0.0
discrete	58	21	1	0.0
discrete	58	21	2	0.0
discrete	58	21	3	1.0
discrete	58	22	0	0.0
discrete	58	22	1	0.0
discrete	58	22	2	0.0
discrete	58	22	3	1.0
discrete	58	23	0	0.0
discrete	58	23	1	0.0
discrete	58	23	2	0.0
discrete	58	23	3	1.0
discrete	58	24	0	0.0
discrete	58	24	1	0.0
discrete	58	24	2	0.0
discrete	58	24	3	1.0
discrete	59	0	0	0.0
discrete	59	0	1	0.0
discrete	59	0	2	0.0
discrete	59	0	3	1.0
discrete	59	1	0	0.0
discrete	59	1	1	0.0
discrete	59	1	2	0.0
discrete	59	1	3	1.0
discrete	59	2	0	0.0
discrete	59	2	1	0.0
discrete	59	2	2	0.0
discrete	59	2	3	1.0
discrete	59	3	0	0.0
discrete	59	3	1	0.0
discrete	59	3	2	0.0
discrete	59	3	3	1.0
discrete	59	4	0	0.0
discrete	59	4	1	0.0
discrete	59	4	2	0.0
discrete	59	4	3	1.0
discrete	59	5	0	0.0
discrete	59	5	1	0.0
discrete	59	5	2	0.0
discrete	59	5	3	1.0
discrete	59	6	0	0.0
discrete	59	6	1	0.0
discrete	59	6	2	0.0
discrete	59	6	3	1.0
discrete	59	7	0	0.0
discrete	59	7	1	0.0
discrete	59	7	2	0.0
discrete	59	7	3	1.0
discrete	59	8	0	0.0
discrete	59	8	1	0.0
discrete	59	8	2	0.0
discrete	59	8	3	1.0
discrete	59	9	0	0.0
discrete	59	9	1	0.0
discrete	59	9	2	0.0
discrete	59	9	3	1.0
discrete	59	10	0	0.0
discrete	59	10	1	0.0
discrete	59	10	2	0.0
discrete	59	10	3	1.0
discrete	59	11	0	0.0
discrete	59	11	1	0.0
discrete	59	11	2	0.0
discrete	59	11	3	1.0
discrete	59	12	0	0.0
discrete	59	12	1	0.0
discrete	59	12	2	0.0
discrete	59	12	3	1.0
discrete	59	13	0	0.0
discrete	59	13	1	0.0
discrete	59	13	2	0.0
discrete	59	13	3	1.0
discrete	59	14	0	0.0
discrete	59	14	1	0.0
discrete	59	14	2	0.0
discrete	59	14	3	1.0
discrete	59	15	0	0.0
discrete	59	15	1	0.0
discrete	59	15	2	0.0
discrete	59	15	3	1.0
discrete	59	16	0	0.0
discrete	59	16	1	0.0
discrete	59	16	2	0.0
discrete	59	16	3	1.0
discrete	59	17	0	0.0
discrete	59	17	1	0.0
discrete	59	17	2	0.0
discrete	59	17	3	1.0
discrete	59	18	0	0.0
discrete	59	18	1	0.0
discrete	59	18	2	0.0
discrete	59	18	3	1.0
discrete	59	19	0	0.0
discrete	59	19	1	0.0
discrete	59	19	2	0.0
discrete	59	19	3	1.0
discrete	59	20	0	0.0
discrete	59	20	1	0.0
discrete	59	20	2	0.0
discrete	59	20	3	1.0
discrete	59	21	0	0.0
discrete	59	21	1	0.0
discrete	59	21	2	0.0
discrete	59	21	3	1.0
discrete	59	22	0	0.0
discrete	59	22	1	0.0
discrete	59	22	2	0.0
discrete	59	22	3	1.0
discrete	59	23	0	0.0
discrete	59	23	1	0.0
discrete	59	23	2	0.0
discrete	59	23	3	1.0
discrete	59	24	0	0.0
discrete	59	24	1	0.0
discrete	59	24	2	0.0
discrete	59	24	3	1.0
discrete	60	0	0	0.0
discrete	60	0	1	0.0
discrete	60	0	2	1.0
discrete	60	0	3	0.0
discrete	60	1	0	0.0
discrete	60	1	1	0.0
discrete	60	1	2	1.0
discrete	60	1	3	0.0
discrete	60	2	0	0.0
discrete	60	2	1	0.0
discrete	60	2	2	0.0
discrete	60	2	3	1.0
discrete	60	3	0	0.0
discrete	60	3	1	0.0
discrete	60	3	2	0.0
discrete	60	3	3	1.0
discrete	60	4	0	0.0
discrete	60	4	1	0.0
discrete	60	4	2	0.0
discrete	60	4	3	1.0
discrete	60	5	0	0.0
discrete	60	5	1	0.0
discrete	60	5	2	0.0
discrete	60	5	3	1.0
discrete	60	6	0	0.0
discrete	60	6	1	0.0
discrete	60	6	2	0.0
discrete	60	6	3	1.0
discrete	60	7	0	0.0
discrete	60	7	1	0.0
discrete	60	7	2	0.0
discrete	60	7	3	1.0
discrete	60	8	0	0.0
discrete	60	8	1	0.0
discrete	60	8	2	0.0
discrete	60	8	3	1.0
discrete	60	9	0	0.0
discrete	60	9	1	0.0
discrete	60	9	2	0.0
discrete	60	9	3	1.0
discrete	60	10	0	0.0
discrete	60	10	1	0.0
discrete	60	10	2	0.0
discrete	60	10	3	1.0
discrete	60	11	0	0.0
discrete	60	11	1	0.0
discrete	60	11	2	0.0
discrete	60	11	3	1.0
discrete	60	12	0	0.0
discrete	60	12	1	0.0
discrete	60	12	2	0.0
discrete	60	12	3	1.0
discrete	60	13	0	0.0
discrete	60	13	1	0.0
discrete	60	13	2	0.0
discrete	60	13	3	1.0
discrete	60	14	0	0.0
discrete	60	14	1	0.0
discrete	60	14	2	0.0
discrete	60	14	3	1.0
discrete	60	15	0	0.0
discrete	60	15	1	0.0
discrete	60	15	2	0.0
discrete	60	15	3	1.0
discrete	60	16	0	0.0
discrete	60	16	1	0.0
discrete	60	16	2	0.0
discrete	60	16	3	1.0
discrete	60	17	0	0.0
discrete	60	17	1	0.0
discrete	60	17	2	0.0
discrete	60	17	3	1.0
discrete	60	18	0	0.0
discrete	60	18	1	0.0
discrete	60	18	2	0.0
discrete	60	18	3	1.0
discrete	60	19	0	0.0
discrete	60	19	1	0.0
discrete	60	19	2	0.0
discrete	60	19	3	1.0
discrete	60	20	0	0.0
discrete	60	20	1	0.0
discrete	60	20	2	0.0
discrete	60	20	3	1.0
discrete	60	21	0	0.0
discrete	60	21	1	0.0
discrete	60	21	2	0.0
discrete	60	21	3	1.0
discrete	60	22	0	0.0
discrete	60	22	1	0.0
discrete	60	22	2	0.0
discrete	60	22	3	1.0
discrete	60	23	0	0.0
discrete	60	23	1	0.0
discrete	60	23	2	0.0
discrete	60	23	3	1.0
discrete	60	24	0	0.0
discrete	60	24	1	0.0
discrete	60	24	2	0.0
discrete	60	24	3	1.0
discrete	61	0	0	0.0
discrete	61	0	1	0.0
discrete	61	0	2	1.0
discrete	61	0	3	0.0
discrete	61	1	0	0.0
discrete	61	1	1	0.0
discrete	61	1	2	0.0
discrete	61	1	3	1.0
discrete	61	2	0	0.0
discrete	61	2	1	0.0
discrete	61	2	2	0.0
discrete	61	2	3	1.0
discrete	61	3	0	0.0
discrete	61	3	1	0.0
discrete	61	3	2	0.0
discrete	61	3	3	1.0
discrete	61	4	0	0.0
discrete	61	4	1	0.0
discrete	61	4	2	0.0
discrete	61	4	3	1.0
discrete	61	5	0	0.0
discrete	61	5	1	0.0
discrete	61	5	2	0.0
discrete	61	5	3	1.0
discrete	61	6	0	0.0
discrete	61	6	1	0.0
discrete	61	6	2	0.0
discrete	61	6	3	1.0
discrete	61	7	0	0.0
discrete	61	7	1	0.0
discrete	61	7	2	0.0
discrete	61	7	3	1.0
discrete	61	8	0	0.0
discrete	61	8	1	0.0
discrete	61	8	2	0.0
discrete	61	8	3	1.0
discrete	61	9	0	0.0
discrete	61	9	1	0.0
discrete	61	9	2	0.0
discrete	61	9	3	1.0
discrete	61	10	0	0.0
discrete	61	10	1	0.0
discrete	61	10	2	0.0
discrete	61	10	3	1.0
discrete	61	11	0	0.0
discrete	61	11	1	0.0
discrete	61	11	2	0.0
discrete	61	11	3	1.0
discrete	61	12	0	0.0
discrete	61	12	1	0.0
discrete	61	12	2	0.0
discrete	61	12	3	1.0
discrete	61	13	0	0.0
discrete	61	13	1	0.0
discrete	61	13	2	0.0
discrete	61	13	3	1.0
discrete	61	14	0	0.0
discrete	61	14	1	0.0
discrete	61	14	2	0.0
discrete	61	14	3	1.0
discrete	61	15	0	0.0
discrete	61	15	1	0.0
discrete	61	15	2	0.0
discrete	61	15	3	1.0
discrete	61	16	0	0.0
discrete	61	16	1	0.0
discrete	61	16	2	0.0
discrete	61	16	3	1.0
discrete	61	17	0	0.0
discrete	61	17	1	0.0
discrete	61	17	2	0.0
discrete	61	17	3	1.0
discrete	61	18	0	0.0
discrete	61	18	1	0.0
discrete	61	18	2	0.0
discrete	61	18	3	1.0
discrete	61	19	0	0.0
discrete	61	19	1	0.0
discrete	61	19	2	0.0
discrete	61	19	3	1.0
discrete	61	20	0	0.0
discrete	61	20	1	0.0
discrete	61	20	2	0.0
discrete	61	20	3	1.0
discrete	61	21	0	0.0
discrete	61	21	1	0.0
discrete	61	21	2	0.0
discrete	61	21	3	1.0
discrete	61	22	0	0.0
discrete	61	22	1	0.0
discrete	61	22	2	0.0
discrete	61	22	3	1.0
discrete	61	23	0	0.0
discrete	61	23	1	0.0
discrete	61	23	2	0.0
discrete	61	23	3	1.0
discrete	61	24	0	0.0
discrete	61	24	1	0.0
discrete	61	24	2	0.0
discrete	61	24	3	1.0
discrete	62	0	0	0.0
discrete	62	0	1	1.0
discrete	62	0	2	0.0
discrete	62	0	3	0.0
discrete	62	1	0	0.0
discrete	62	1	1	0.0
discrete	62	1	2	1.0
discrete	62	1	3	0.0
discrete	62	2	0	0.0
discrete	62	2	1	0.0
discrete	62	2	2	1.0
discrete	62	2	3	0.0
discrete	62	3	0	0.0
discrete	62	3	1	0.0
discrete	62	3	2	1.0
discrete	62	3	3	0.0
discrete	62	4	0	0.0
discrete	62	4	1	0.0
discrete	62	4	2	1.0
discrete	62	4	3	0.0
discrete	62	5	0	0.0
discrete	62	5	1	0.0
discrete	62	5	2	1.0
discrete	62	5	3	0.0
discrete	62	6	0	0.0
discrete	62	6	1	0.0
discrete	62	6	2	0.0
discrete	62	6	3	1.0
discrete	62	7	0	0.0
discrete	62	7	1	0.0
discrete	62	7	2	0.0
discrete	62	7	3	1.0
discrete	62	8	0	0.0
discrete	62	8	1	0.0
discrete	62	8	2	0.0
discrete	62	8	3	1.0
discrete	62	9	0	0.0
discrete	62	9	1	0.0
discrete	62	9	2	0.0
discrete	62	9	3	1.0
discrete	62	10	0	0.0
discrete	62	10	1	0.0
discrete	62	10	2	0.0
discrete	62	10	3	1.0
discrete	62	11	0	0.0
discrete	62	11	1	0.0
discrete	62	11	2	0.0
discrete	62	11	3	1.0
discrete	62	12	0	0.0
discrete	62	12	1	0.0
discrete	62	12	2	0.0
discrete	62	12	3	1.0
discrete	62	13	0	0.0
discrete	62	13	1	0.0
discrete	62	13	2	0.0
discrete	62	13	3	1.0
discrete	62	14	0	0.0
discrete	62	14	1	0.0
discrete	62	14	2	0.0
discrete	62	14	3	1.0
discrete	62	15	0	0.0
discrete	62	15	1	0.0
discrete	62	15	2	0.0
discrete	62	15	3	1.0
discrete	62	16	0	0.0
discrete	62	16	1	0.0
discrete	62	16	2	0.0
discrete	62	16	3	1.0
discrete	62	17	0	0.0
discrete	62	17	1	0.0
discrete	62	17	2	0.0
discrete	62	17	3	1.0
discrete	62	18	0	0.0
discrete	62	18	1	0.0
discrete	62	18	2	0.0
discrete	62	18	3	1.0
discrete	62	19	0	0.0
discrete	62	19	1	0.0
discrete	62	19	2	0.0
discrete	62	19	3	1.0
discrete	62	20	0	0.0
discrete	62	20	1	0.0
discrete	62	20	2	0.0
discrete	62	20	3	1.0
discrete	62	21	0	0.0
discrete	62	21	1	0.0
discrete	62	21	2	0.0
discrete	62	21	3	1.0
discrete	62	22	0	0.0
discrete	62	22	1	0.0
discrete	62	22	2	0.0
discrete	62	22	3	1.0
discrete	62	23	0	0.0
discrete	62	23	1	0.0
discrete	62	23	2	0.0
discrete	62	23	3	1.0
discrete	62	24	0	0.0
discrete	62	24	1	0.0
discrete	62	24	2	0.0
discrete	62	24	3	1.0
discrete	63	0	0	0.0
discrete	63	0	1	0.0
discrete	63	0	2	0.0
discrete	63	0	3	1.0
discrete	63	1	0	0.0
discrete	63	1	1	0.0
discrete	63	1	2	0.0
discrete	63	1	3	1.0
discrete	63	2	0	0.0
discrete	63	2	1	0.0
discrete	63	2	2	0.0
discrete	63	2	3	1.0
discrete	63	3	0	0.0
discrete	63	3	1	0.0
discrete	63	3	2	0.0
discrete	63	3	3	1.0
discrete	63	4	0	0.0
discrete	63	4	1	0.0
discrete	63	4	2	0.0
discrete	63	4	3	1.0
discrete	63	5	0	0.0
discrete	63	5	1	0.0
discrete	63	5	2	0.0
discrete	63	5	3	1.0
discrete	63	6	0	0.0
discrete	63	6	1	0.0
discrete	63	6	2	0.0
discrete	63	6	3	1.0
discrete	63	7	0	0.0
discrete	63	7	1	0.0
discrete	63	7	2	0.0
discrete	63	7	3	1.0
discrete	63	8	0	0.0
discrete	63	8	1	0.0
discrete	63	8	2	0.0
discrete	63	8	3	1.0
discrete	63	9	0	0.0
discrete	63	9	1	0.0
discrete	63	9	2	0.0
discrete	63	9	3	1.0
discrete	63	10	0	0.0
discrete	63	10	1	0.0
discrete	63	10	2	0.0
discrete	63	10	3	1.0
discrete	63	11	0	0.0
discrete	63	11	1	0.0
discrete	63	11	2	0.0
discrete	63	11	3	1.0
discrete	63	12	0	0.0
discrete	63	12	1	0.0
discrete	63	12	2	0.0
discrete	63	12	3	1.0
discrete	63	13	0	0.0
discrete	63	13	1	0.0
discrete	63	13	2	0.0
discrete	63	13	3	1.0
discrete	63	14	0	0.0
discrete	63	14	1	0.0
discrete	63	14	2	0.0
discrete	63	14	3	1.0
discrete	63	15	0	0.0
discrete	63	15	1	0.0
discrete	63	15	2	0.0
discrete	63	15	3	1.0
discrete	63	16	0	0.0
discrete	63	16	1	0.0
discrete	63	16	2	0.0
discrete	63	16	3	1.0
discrete	63	17	0	0.0
discrete	63	17	1	0.0
discrete	63	17	2	0.0
discrete	63	17	3	1.0
discrete	63	18	0	0.0
discrete	63	18	1	0.0
discrete	63	18	2	0.0
discrete	63	18	3	1.0
discrete	63	19	0	0.0
discrete	63	19	1	0.0
discrete	63	19	2	0.0
discrete	63	19	3	1.0
discrete	63	20	0	0.0
discrete	63	20	1	0.0
discrete	63	20	2	0.0
discrete	63	20	3	1.0
discrete	63	21	0	0.0
discrete	63	21	1	0.0
discrete	63	21	2	0.0
discrete	63	21	3	1.0
discrete	63	22	0	0.0
discrete	63	22	1	0.0
discrete	63	22	2	0.0
discrete	63	22	3	1.0
discrete	63	23	0	0.0
discrete	63	23	1	0.0
discrete	63	23	2	0.0
discrete	63	23	3	1.0
discrete	63	24	0	0.0
discrete	63	24	1	0.0
discrete	63	24	2	0.0
discrete	63	24	3	1.0
discrete	64	0	0	0.0
discrete	64	0	1	0.0
discrete	64	0	2	0.0
discrete	64	0	3	1.0
discrete	64	1	0	0.0
discrete	64	1	1	0.0
discrete	64	1	2	0.0
discrete	64	1	3	1.0
discrete	64	2	0	0.0
discrete	64	2	1	0.0
discrete	64	2	2	0.0
discrete	64	2	3	1.0
discrete	64	3	0	0.0
discrete	64	3	1	0.0
discrete	64	3	2	0.0
discrete	64	3	3	1.0
discrete	64	4	0	0.0
discrete	64	4	1	0.0
discrete	64	4	2	0.0
discrete	64	4	3	1.0
discrete	64	5	0	0.0
discrete	64	5	1	0.0
discrete	64	5	2	0.0
discrete	64	5	3	1.0
discrete	64	6	0	0.0
discrete	64	6	1	0.0
discrete	64	6	2	0.0
discrete	64	6	3	1.0
discrete	64	7	0	0.0
discrete	64	7	1	0.0
discrete	64	7	2	0.0
discrete	64	7	3	1.0
discrete	64	8	0	0.0
discrete	64	8	1	0.0
discrete	64	8	2	0.0
discrete	64	8	3	1.0
discrete	64	9	0	0.0
discrete	64	9	1	0.0
discrete	64	9	2	0.0
discrete	64	9	3	1.0
discrete	64	10	0	0.0
discrete	64	10	1	0.0
discrete	64	10	2	0.0
discrete	64	10	3	1.0
discrete	64	11	0	0.0
discrete	64	11	1	0.0
discrete	64	11	2	0.0
discrete	64	11	3	1.0
discrete	64	12	0	0.0
discrete	64	12	1	0.0
discrete	64	12	2	0.0
discrete	64	12	3	1.0
discrete	64	13	0	0.0
discrete	64	13	1	0.0
discrete	64	13	2	0.0
discrete	64	13	3	1.0
discrete	64	14	0	0.0
discrete	64	14	1	0.0
discrete	64	14	2	0.0
discrete	64	14	3	1.0
discrete	64	15	0	0.0
discrete	64	15	1	0.0
discrete	64	15	2	0.0
discrete	64	15	3	1.0
discrete	64	16	0	0.0
discrete	64	16	1	0.0
discrete	64	16	2	0.0
discrete	64	16	3	1.0
discrete	64	17	0	0.0
discrete	64	17	1	0.0
discrete	64	17	2	0.0
discrete	64	17	3	1.0
discrete	64	18	0	0.0
discrete	64	18	1	0.0
discrete	64	18	2	0.0
discrete	64	18	3	1.0
discrete	64	19	0	0.0
discrete	64	19	1	0.0
discrete	64	19	2	0.0
discrete	64	19	3	1.0
discrete	64	20	0	0.0
discrete	64	20	1	0.0
discrete	64	20	2	0.0
discrete	64	20	3	1.0
discrete	64	21	0	0.0
discrete	64	21	1	0.0
discrete	64	21	2	0.0
discrete	64	21	3	1.0
discrete	64	22	0	0.0
discrete	64	22	1	0.0
discrete	64	22	2	0.0
discrete	64	22	3	1.0
discrete	64	23	0	0.0
discrete	64	23	1	0.0
discrete	64	23	2	0.0
discrete	64	23	3	1.0
discrete	64	24	0	0.0
discrete	64	24	1	0.0
discrete	64	24	2	0.0
discrete	64	24	3	1.0
discrete	65	0	0	0.0
discrete	65	0	1	0.0
discrete	65	0	2	1.0
discrete	65	0	3	0.0
discrete	65	1	0	0.0
discrete	65	1	1	0.0
discrete	65	1	2	1.0
discrete	65	1	3	0.0
discrete	65	2	0	0.0
discrete	65	2	1	0.0
discrete	65	2	2	1.0
discrete	65	2	3	0.0
discrete	65	3	0	0.0
discrete	65	3	1	0.0
discrete	65	3	2	1.0
discrete	65	3	3	0.0
discrete	65	4	0	0.0
discrete	65	4	1	0.0
discrete	65	4	2	1.0
discrete	65	4	3	0.0
discrete	65	5	0	0.0
discrete	65	5	1	0.0
discrete	65	5	2	0.0
discrete	65	5	3	1.0
discrete	65	6	0	0.0
discrete	65	6	1	0.0
discrete	65	6	2	0.0
discrete	65	6	3	1.0
discrete	65	7	0	0.0
discrete	65	7	1	0.0
discrete	65	7	2	0.0
discrete	65	7	3	1.0
discrete	65	8	0	0.0
discrete	65	8	1	0.0
discrete	65	8	2	0.0
discrete	65	8	3	1.0
discrete	65	9	0	0.0
discrete	65	9	1	0.0
discrete	65	9	2	0.0
discrete	65	9	3	1.0
discrete	65	10	0	0.0
discrete	65	10	1	0.0
discrete	65	10	2	0.0
discrete	65	10	3	1.0
discrete	65	11	0	0.0
discrete	65	11	1	0.0
discrete	65	11	2	0.0
discrete	65	11	3	1.0
discrete	65	12	0	0.0
discrete	65	12	1	0.0
discrete	65	12	2	0.0
discrete	65	12	3	1.0
discrete	65	13	0	0.0
discrete	65	13	1	0.0
discrete	65	13	2	0.0
discrete	65	13	3	1.0
discrete	65	14	0	0.0
discrete	65	14	1	0.0
discrete	65	14	2	0.0
discrete	65	14	3	1.0
discrete	65	15	0	0.0
discrete	65	15	1	0.0
discrete	65	15	2	0.0
discrete	65	15	3	1.0
discrete	65	16	0	0.0
discrete	65	16	1	0.0
discrete	65	16	2	0.0
discrete	65	16	3	1.0
discrete	65	17	0	0.0
discrete	65	17	1	0.0
discrete	65	17	2	0.0
discrete	65	17	3	1.0
discrete	65	18	0	0.0
discrete	65	18	1	0.0
discrete	65	18	2	0.0
discrete	65	18	3	1.0
discrete	65	19	0	0.0
discrete	65	19	1	0.0
discrete	65	19	2	0.0
discrete	65	19	3	1.0
discrete	65	20	0	0.0
discrete	65	20	1	0.0
discrete	65	20	2	0.0
discrete	65	20	3	1.0
discrete	65	21	0	0.0
discrete	65	21	1	0.0
discrete	65	21	2	0.0
discrete	65	21	3	1.0
discrete	65	22	0	0.0
discrete	65	22	1	0.0
discrete	65	22	2	0.0
discrete	65	22	3	1.0
discrete	65	23	0	0.0
discrete	65	23	1	0.0
discrete	65	23	2	0.0
discrete	65	23	3	1.0
discrete	65	24	0	0.0
discrete	65	24	1	0.0
discrete	65	24	2	0.0
discrete	65	24	3	1.0
discrete	66	0	0	0.0
discrete	66	0	1	1.0
discrete	66	0	2	0.0
discrete	66	0	3	0.0
discrete	66	1	0	0.0
discrete	66	1	1	0.0
discrete	66	1	2	1.0
discrete	66	1	3	0.0
discrete	66	2	0	0.0
discrete	66	2	1	0.0
discrete	66	2	2	1.0
discrete	66	2	3	0.0
discrete	66	3	0	0.0
discrete	66	3	1	0.0
discrete	66	3	2	1.0
discrete	66	3	3	0.0
discrete	66	4	0	0.0
discrete	66	4	1	0.0
discrete	66	4	2	1.0
discrete	66	4	3	0.0
discrete	66	5	0	0.0
discrete	66	5	1	0.0
discrete	66	5	2	1.0
discrete	66	5	3	0.0
discrete	66	6	0	0.0
discrete	66	6	1	0.0
discrete	66	6	2	1.0
discrete	66	6	3	0.0
discrete	66	7	0	0.0
discrete	66	7	1	0.0
discrete	66	7	2	1.0
discrete	66	7	3	0.0
discrete	66	8	0	0.0
discrete	66	8	1	0.0
discrete	66	8	2	0.0
discrete	66	8	3	1.0
discrete	66	9	0	0.0
discrete	66	9	1	0.0
discrete	66	9	2	0.0
discrete	66	9	3	1.0
discrete	66	10	0	0.0
discrete	66	10	1	0.0
discrete	66	10	2	0.0
discrete	66	10	3	1.0
discrete	66	11	0	0.0
discrete	66	11	1	0.0
discrete	66	11	2	0.0
discrete	66	11	3	1.0
discrete	66	12	0	0.0
discrete	66	12	1	0.0
discrete	66	12	2	0.0
discrete	66	12	3	1.0
discrete	66	13	0	0.0
discrete	66	13	1	0.0
discrete	66	13	2	0.0
discrete	66	13	3	1.0
discrete	66	14	0	0.0
discrete	66	14	1	0.0
discrete	66	14	2	0.0
discrete	66	14	3	1.0
discrete	66	15	0	0.0
discrete	66	15	1	0.0
discrete	66	15	2	0.0
discrete	66	15	3	1.0
discrete	66	16	0	0.0
discrete	66	16	1	0.0
discrete	66	16	2	0.0
discrete	66	16	3	1.0
discrete	66	17	0	0.0
discrete	66	17	1	0.0
discrete	66	17	2	0.0
